,amount,duration,payments,status,avg_balance_3M_befroe_loan,avg_balance_1M_befroe_loan,trans_freq,min_balance_befroe_loan,avg_amount_trans_before_loan,avg_balance_before_loan,times_balance_below_500,times_balance_below_5K,frequency,order_amount_LEASING,order_amount_No_symbol,order_amount_POJISTNE,order_amount_SIPO,order_amount_UVER,type,age,sex,A1,A4,A5,A6,A7,A8,A9,A10,A11,A13,A14,A16,amount_POJISTNE,amount_SANKC. UROK,amount_SIPO,amount_SLUZBY,amount_UROK,amount_UVER,amount_k_symbol_missing,balance_POJISTNE,balance_SANKC. UROK,balance_SIPO,balance_SLUZBY,balance_UROK,balance_UVER,balance_k_symbol_missing,years_of_loan,years_of_account,years_card_issued,age_bin
578,41256,12,3438.0,0,63483.7923076923,65635.18333333333,215,900.0,11082.800930232559,63500.40697674418,0.0,0.0,30,0.0,93.5,226.0,8143.0,3438.0,2.0,61,1,19,51428,50,11,3,1,4,52.7,8402,3.98,120,1099,37.33913043478261,0.0,1345.3652173913044,2.285217391304348,56.10782608695652,0.0,30.695652173913043,12156.100869565218,0.0,13669.474782608697,8271.248695652173,11439.57043478261,0.0,18482.12347826087,1,3,2,50
579,140880,60,2348.0,0,30661.38181818182,28482.246153846154,43,800.0,10815.493023255814,45160.51162790698,0.0,0.0,30,0.0,0.0,0.0,11314.0,2348.0,0.0,42,1,15,58796,22,16,7,1,5,51.9,9045,3.6,124,1879,0.0,0.0,2828.5,3.65,130.175,0.0,0.0,0.0,0.0,7261.3875,10614.887499999999,24177.64375,0.0,0.0,1,2,0,35
580,321360,60,5356.0,0,44298.32,50276.45,140,700.0,11343.968571428572,52905.40714285714,0.0,0.0,30,0.0,0.0,0.0,10608.0,5356.0,1.0,24,1,24,122603,25,21,6,2,8,80.0,8991,2.01,128,5273,0.0,0.0,3394.56,4.38,77.852,0.0,0.0,0.0,0.0,19367.444,12648.601999999999,16466.39,0.0,0.0,1,3,1,20
581,110736,48,2307.0,0,27247.96551724138,33229.433333333334,55,13026.6,4766.714545454545,30696.238181818182,0.0,0.0,7,0.0,231.0,228.0,6901.0,2306.8,0.0,59,0,19,51428,50,11,3,1,4,52.7,8402,3.98,120,1099,36.48,0.0,1104.16,4.8,43.692,0.0,46.2,4571.472,0.0,2659.3119999999994,4855.792,10766.956,0.0,6507.316,1,2,0,50
582,110736,48,2307.0,0,28482.51724137931,34147.54,55,13841.0,4716.194545454546,31383.44909090909,0.0,0.0,7,0.0,231.0,228.0,6901.0,2306.8,0.0,59,0,19,51428,50,11,3,1,4,52.7,8402,3.98,120,1099,36.48,0.0,1104.16,4.8,44.548,0.0,46.2,4192.88,0.0,3064.72,5045.2,10956.364,0.0,7076.723999999999,1,2,0,50
583,144960,48,3020.0,0,54577.192307692305,48822.37777777778,146,700.0,13557.819178082193,64162.669178082186,0.0,0.0,30,0.0,0.0,0.0,7158.0,3020.0,0.0,32,0,9,81344,61,23,4,2,6,55.3,8899,3.97,149,2487,0.0,0.0,2295.9622641509436,4.683018867924528,93.7622641509434,0.0,0.0,0.0,0.0,19876.51132075472,17632.303773584907,18658.243396226415,0.0,0.0,1,3,0,25
584,339168,48,7066.0,0,30450.263636363637,29836.055555555555,51,1000.0,3591.366666666667,28634.139215686275,0.0,0.0,30,0.0,0.0,0.0,3728.0,7066.0,0.0,57,0,46,112709,48,20,7,3,10,73.5,8369,2.31,117,2618,0.0,0.0,1118.4,3.65,49.585,0.0,0.0,0.0,0.0,9958.0,7272.1,11606.955,0.0,0.0,1,2,0,50
585,93888,36,2608.0,0,62013.267857142855,64572.38125,91,200.0,14420.754945054945,69554.2923076923,0.0,0.0,7,0.0,4719.0,0.0,6206.0,2608.2,0.0,63,1,2,88884,80,26,6,2,5,46.7,8507,1.85,132,2674,0.0,0.0,1551.5,6.666666666666667,65.1861111111111,0.0,1179.75,0.0,0.0,16794.247222222224,14455.688888888888,18651.51111111111,0.0,16869.91388888889,1,2,0,50
586,104964,12,8747.0,0,40115.137037037035,40976.192857142865,124,500.0,6717.295967741935,41026.3314516129,0.0,0.0,30,0.0,0.0,0.0,8606.0,8747.0,0.0,33,1,6,77963,60,23,4,2,4,51.5,8546,4.02,126,3120,0.0,0.0,2760.4150943396226,4.407547169811321,61.22830188679245,0.0,0.0,0.0,0.0,14920.852830188678,11056.258490566037,14035.230188679245,0.0,0.0,1,3,0,25
587,74352,24,3098.0,0,44761.91081081081,45053.85909090909,126,1100.0,11075.569841269842,45497.74206349206,0.0,0.0,30,0.0,0.0,0.0,7097.0,3098.0,0.0,42,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,1537.6833333333334,3.163333333333333,93.7,0.0,0.0,0.0,0.0,6255.47,8793.153333333332,24753.713333333333,0.0,0.0,1,3,0,35
588,191580,60,3193.0,0,19652.05652173913,18565.664285714283,30,900.0,2356.2633333333333,18241.44,0.0,0.0,30,0.0,1164.0,0.0,1784.0,3193.0,0.0,33,0,51,121947,37,28,7,3,11,70.5,8541,2.97,131,3839,0.0,0.0,237.86666666666667,0.9733333333333333,41.88666666666666,0.0,155.2,0.0,0.0,2716.02,992.7800000000001,11988.226666666666,0.0,2953.8866666666668,1,2,0,25
589,81144,36,2254.0,0,71917.646875,77312.94,51,200.0,18149.901960784315,67815.17450980392,0.0,0.0,30,0.0,0.0,0.0,10479.0,2253.5,1.0,55,0,68,228848,15,40,18,2,6,57.2,9893,4.72,96,5887,0.0,0.0,2245.5,4.171428571428572,119.54285714285713,0.0,0.0,0.0,0.0,12488.564285714285,21250.37142857143,35548.83571428571,0.0,0.0,1,2,1,50
590,45720,12,3810.0,0,37713.74,39436.28999999999,86,700.0,9538.880232558138,41690.6,0.0,0.0,30,0.0,2362.0,0.0,1290.0,3810.0,0.0,21,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,290.25,3.285,50.957499999999996,0.0,531.45,0.0,0.0,10087.11,7231.7074999999995,11600.0875,0.0,12567.36,1,2,0,20
591,140064,24,5836.0,0,69221.34,79910.36363636363,142,200.0,13771.42323943662,66051.94507042253,0.0,0.0,7,0.0,0.0,0.0,0.0,5836.0,1.0,49,0,19,51428,50,11,3,1,4,52.7,8402,3.98,120,1099,0.0,0.0,0.0,13.5,163.0275,0.0,0.0,0.0,0.0,0.0,30338.682500000003,39145.634999999995,0.0,0.0,1,3,1,45
592,130896,24,5454.0,0,35632.54375,34539.041666666664,113,300.0,3674.4132743362834,31685.09911504425,0.0,0.0,30,0.0,0.0,0.0,4474.0,5454.0,0.0,45,0,38,85852,41,23,4,2,4,59.8,8965,8.23,104,2822,0.0,0.0,1361.6521739130435,4.443478260869566,50.70217391304348,0.0,0.0,0.0,0.0,8050.695652173913,10427.565217391304,12682.41304347826,0.0,0.0,1,3,0,45
593,10944,36,304.0,0,24894.913157894734,26960.60666666667,165,300.0,1566.8575757575757,22935.07212121212,0.0,2.0,30,0.0,695.0,541.0,1514.0,304.0,0.0,48,1,34,125236,28,11,1,4,5,87.7,9675,7.68,100,5190,105.84782608695652,0.0,296.2173913043478,2.6978260869565216,20.06304347826087,0.0,135.97826086956522,4847.366304347826,0.0,4347.670652173913,4044.541304347826,5005.65,0.0,4845.735869565217,1,3,0,45
594,49872,12,4156.0,0,76958.31363636364,67404.75555555556,215,600.0,6030.317209302325,50265.36186046512,0.0,0.0,1,0.0,467.5,16.0,5030.0,4156.5,0.0,32,0,77,148545,8,35,12,3,4,53.5,8909,5.56,113,3590,2.645669291338583,0.0,831.7322834645669,16.53543307086614,34.31653543307087,0.0,154.60629921259843,8180.470866141733,0.0,7321.966929133859,7789.888188976378,9030.444094488188,0.0,15925.414173228348,1,3,0,25
595,22260,60,371.0,0,26911.420000000002,26689.074999999997,15,700.0,3258.5066666666667,23066.613333333335,0.0,0.0,30,0.0,0.0,0.0,3282.0,371.0,0.0,59,0,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,0.0,0.0,90.65,0.0,0.0,0.0,0.0,0.0,0.0,24905.1,0.0,0.0,1,2,0,50
596,136344,24,5681.0,0,33818.42,33170.299999999996,130,300.0,4987.943846153846,31673.896923076925,0.0,0.0,30,0.0,0.0,0.0,7067.0,5681.0,0.0,35,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,2266.7735849056603,4.407547169811321,47.473584905660374,0.0,0.0,0.0,0.0,10326.564150943397,9231.83396226415,11268.709433962264,0.0,0.0,1,3,0,35
597,495180,60,8253.0,0,38118.47222222222,33347.549999999996,31,600.0,22957.867741935486,44813.422580645165,0.0,0.0,30,0.0,0.0,0.0,0.0,8253.2,0.0,20,0,69,42821,4,13,5,1,3,48.4,8173,7.01,124,1358,0.0,0.0,0.0,3.65,121.5875,0.0,0.0,0.0,0.0,0.0,3828.5875,26816.1,0.0,0.0,1,2,1,20
598,174960,24,7290.0,0,67390.70000000001,62922.55454545456,143,1000.0,11944.70909090909,58926.411188811195,0.0,0.0,30,0.0,0.0,0.0,0.0,7290.5,0.0,22,0,50,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,0.0,0.0,0.0,6.935,112.575,0.0,0.0,0.0,0.0,0.0,27307.732500000002,29963.847499999996,0.0,0.0,1,3,0,20
599,43200,24,1800.0,0,36549.29,38325.066666666666,54,400.0,4853.061111111111,36159.705555555556,0.0,0.0,30,0.0,0.0,0.0,5710.0,1800.0,0.0,50,0,36,159617,29,19,8,1,9,85.2,9198,4.28,131,6132,0.0,0.0,1502.6315789473683,3.8421052631578947,64.06842105263158,0.0,0.0,0.0,0.0,7738.710526315789,9272.921052631578,15877.394736842105,0.0,0.0,1,2,0,45
600,5148,12,429.0,0,44414.87916666667,48151.52857142857,80,1000.0,7503.725,43197.28125,0.0,0.0,30,0.0,0.0,0.0,8521.0,429.0,0.0,36,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,2473.8387096774195,4.238709677419355,82.01935483870967,0.0,0.0,0.0,0.0,8387.829032258065,14254.570967741936,19964.32903225806,0.0,0.0,1,2,0,35
601,45456,12,3788.0,0,43089.354545454546,46837.659999999996,56,1000.0,8875.532142857142,39247.387500000004,0.0,0.0,30,0.0,0.0,0.0,0.0,3788.3,1.0,52,0,13,53921,61,22,1,1,2,41.3,8598,3.26,123,1875,0.0,0.0,0.0,5.475,110.6375,0.0,0.0,0.0,0.0,0.0,14712.89375,26792.7,0.0,0.0,1,2,1,50
602,140688,48,2931.0,0,46090.07272727272,52792.39230769231,85,300.0,11268.504705882353,54575.39882352942,0.0,0.0,30,0.0,0.0,0.0,0.0,2931.0,0.0,58,1,16,93931,74,21,10,1,8,56.9,8427,1.54,107,1913,0.0,0.0,0.0,6.982608695652174,109.57826086956523,0.0,0.0,0.0,0.0,0.0,29369.33043478261,30402.308695652173,0.0,0.0,1,2,0,50
603,140688,48,2931.0,0,49903.943478260866,56007.03846153846,85,300.0,11244.550588235295,57514.34705882353,0.0,0.0,30,0.0,0.0,0.0,0.0,2931.0,0.0,58,1,16,93931,74,21,10,1,8,56.9,8427,1.54,107,1913,0.0,0.0,0.0,6.982608695652174,112.35652173913043,0.0,0.0,0.0,0.0,0.0,29754.84347826087,30787.821739130435,0.0,0.0,1,2,0,50
604,112752,36,3132.0,0,51016.97307692308,50834.98333333334,129,900.0,5585.435658914728,44659.6496124031,0.0,0.0,30,0.0,0.0,0.0,3803.0,3132.0,1.0,43,0,71,161227,5,35,11,4,10,69.7,8678,5.57,102,4595,0.0,0.0,1222.392857142857,4.432142857142857,64.28571428571429,0.0,0.0,0.0,0.0,16816.64285714286,12729.058928571429,14960.871428571429,0.0,0.0,1,3,1,35
605,314688,48,6556.0,0,59796.605,56280.399999999994,107,600.0,14847.726168224299,53094.36448598131,0.0,0.0,7,0.0,0.0,0.0,0.0,6556.3,1.0,25,1,2,88884,80,26,6,2,5,46.7,8507,1.85,132,2674,0.0,0.0,0.0,13.235294117647058,123.37352941176471,0.0,0.0,0.0,0.0,0.0,18653.767647058823,24960.511764705883,0.0,0.0,1,3,2,25
606,151200,36,4200.0,0,77516.01111111112,75882.14166666666,40,1000.0,17701.1625,66345.6825,0.0,0.0,30,0.0,0.0,0.0,14448.0,4200.2,0.0,53,1,6,77963,60,23,4,2,4,51.5,8546,4.02,126,3120,0.0,0.0,2222.769230769231,3.369230769230769,145.43846153846155,0.0,0.0,0.0,0.0,8805.215384615385,20712.746153846154,38714.407692307694,0.0,0.0,1,2,0,50
607,390000,48,8125.0,0,46495.29210526316,34974.50588235294,44,600.0,10797.127272727272,48798.69772727273,0.0,0.0,1,0.0,7696.0,0.0,6883.0,8125.3,0.0,52,1,42,95907,87,25,5,2,7,59.1,8388,2.94,87,1668,0.0,0.0,1474.9285714285713,21.428571428571427,74.25714285714287,0.0,1649.142857142857,0.0,0.0,12301.32142857143,12175.014285714287,21476.764285714286,0.0,10652.17857142857,1,2,0,50
608,185640,60,3094.0,0,27898.47619047619,32262.73,55,400.0,6177.987272727272,29159.44181818182,0.0,0.0,30,0.0,0.0,0.0,0.0,3094.5,0.0,37,0,46,112709,48,20,7,3,10,73.5,8369,2.31,117,2618,0.0,0.0,0.0,3.1739130434782608,69.2304347826087,0.0,0.0,0.0,0.0,0.0,4846.904347826087,20469.721739130433,0.0,0.0,1,2,0,35
609,76104,24,3171.0,0,20415.88292682927,21910.751851851852,81,1000.0,2043.761728395062,20237.192592592593,0.0,0.0,30,0.0,2670.0,0.0,166.0,3171.0,0.0,38,0,62,145688,22,41,13,2,5,40.7,8544,1.86,109,2906,0.0,0.0,27.023255813953487,2.3767441860465115,37.406976744186046,0.0,434.6511627906977,0.0,0.0,3711.3162790697675,3148.0186046511626,9980.346511627908,0.0,3011.0837209302326,1,2,0,35
610,69600,48,1450.0,0,46396.01777777778,46132.89230769231,218,700.0,3603.094495412844,40349.88486238533,0.0,0.0,30,0.0,1081.5,253.0,6869.0,1450.0,0.0,30,1,64,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,34.2406015037594,0.0,929.6390977443609,1.9759398496240603,47.1187969924812,0.0,292.7368421052632,6938.81954887218,0.0,6009.18045112782,4992.5992481203,11889.78947368421,0.0,10387.087969924813,1,3,0,25
611,234336,48,4882.0,0,37791.3,40908.6625,169,1000.0,8040.113609467456,42818.502958579884,0.0,4.0,30,0.0,11766.0,528.0,236.0,4882.5,0.0,28,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,105.6,0.0,44.577777777777776,2.7577777777777777,33.93333333333333,0.0,2222.4666666666667,11837.176666666666,0.0,10118.966666666667,5362.201111111111,7260.168888888888,0.0,6970.644444444444,1,3,0,25
612,152460,60,2541.0,0,18997.83870967742,21970.207142857143,118,600.0,4535.1161016949145,20874.116101694915,0.0,3.0,7,0.0,2455.0,3651.0,2596.0,2540.8,0.0,48,0,25,88757,60,33,3,2,10,61.7,8554,2.68,113,2218,573.7285714285714,0.0,407.9428571428571,4.714285714285714,19.595714285714287,0.0,771.5714285714286,1496.307142857143,0.0,2104.3214285714284,3559.692857142857,5120.6957142857145,0.0,6830.92,1,2,0,45
613,156420,60,2607.0,0,43556.67,40729.0,63,400.0,10600.503174603175,49909.15555555555,0.0,0.0,7,0.0,0.0,0.0,11222.0,2607.0,0.0,42,1,52,139012,59,41,8,3,10,61.9,8363,3.49,108,2799,0.0,0.0,3142.16,8.4,99.428,0.0,0.0,0.0,0.0,11022.296,14509.016000000001,24985.267999999996,0.0,0.0,1,2,0,35
614,30012,12,2501.0,0,63589.83703703704,75075.09999999999,103,700.0,9240.998058252428,46609.348543689324,0.0,2.0,30,0.0,0.0,0.0,0.0,2501.0,0.0,46,1,48,78955,50,24,8,1,9,59.0,9060,2.44,124,1717,0.0,0.0,0.0,5.309090909090909,105.01818181818182,0.0,0.0,0.0,0.0,0.0,16005.851515151515,24050.645454545454,0.0,0.0,1,3,0,45
615,78720,48,1640.0,0,48130.09375,46481.64736842106,71,1000.0,7910.054929577465,45921.1985915493,0.0,0.0,30,0.0,0.0,0.0,4685.0,1640.0,1.0,55,0,27,67298,71,19,10,0,7,43.8,8561,1.29,110,1127,0.0,0.0,1338.5714285714287,4.171428571428572,87.825,0.0,0.0,0.0,0.0,9402.110714285713,15472.824999999999,22544.74642857143,0.0,0.0,1,2,1,50
616,269964,36,7499.0,0,69021.01333333334,73741.46428571429,75,400.0,14799.282666666666,61366.869333333336,0.0,0.0,30,0.0,0.0,0.0,11053.0,7498.7,0.0,20,0,16,93931,74,21,10,1,8,56.9,8427,1.54,107,1913,0.0,0.0,3400.923076923077,3.930769230769231,111.88461538461539,0.0,0.0,0.0,0.0,20994.98076923077,16544.05769230769,28451.238461538458,0.0,0.0,1,2,1,20
617,212976,36,5916.0,0,34810.46923076923,36114.05,149,1100.0,12327.571140939597,49635.71543624161,0.0,0.0,30,0.0,0.0,0.0,8753.0,5915.7,0.0,26,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,2813.464285714286,4.692857142857143,66.88035714285715,0.0,0.0,0.0,0.0,12958.917857142858,15744.882142857143,17257.451785714286,0.0,0.0,1,3,0,25
618,184620,60,3077.0,0,37618.81481481482,34055.27777777778,113,1100.0,7164.738053097345,34785.53451327434,0.0,0.0,30,0.0,0.0,0.0,9846.0,3076.8,0.0,36,0,45,77917,85,19,6,1,5,53.5,8390,2.89,132,2122,0.0,0.0,3014.081632653061,4.469387755102041,56.64081632653061,0.0,0.0,0.0,0.0,7130.177551020409,10325.25918367347,13418.242857142857,0.0,0.0,1,3,0,35
619,225504,48,4698.0,0,56566.5,52709.44666666666,181,800.0,11636.811049723756,57411.60828729282,0.0,0.0,7,0.0,2245.0,872.0,4704.0,4698.0,0.0,19,1,7,94725,38,28,1,3,6,63.4,9920,2.87,130,4846,165.22105263157894,0.0,891.2842105263157,5.684210526315789,61.29263157894737,0.0,449.0,8259.312631578947,0.0,6581.7126315789465,11898.217894736841,15607.086315789473,0.0,15444.425263157893,1,3,2,20
620,71820,36,1995.0,0,42868.28333333333,50620.49230769231,79,700.0,10139.36329113924,54293.59240506329,0.0,0.0,30,0.0,0.0,0.0,0.0,1995.0,0.0,35,1,63,86513,38,36,5,1,5,50.5,8288,4.52,110,1460,0.0,0.0,0.0,6.636363636363637,107.89545454545454,0.0,0.0,0.0,0.0,0.0,21207.913636363635,27119.768181818185,0.0,0.0,1,2,0,35
621,108720,60,1812.0,0,59523.183333333334,62149.4,64,1000.0,9952.196875,50883.196875,0.0,0.0,30,0.0,0.0,0.0,0.0,1812.3,1.0,33,0,6,77963,60,23,4,2,4,51.5,8546,4.02,126,3120,0.0,0.0,0.0,3.0416666666666665,203.9416666666667,0.0,0.0,0.0,0.0,0.0,12392.416666666666,35871.98333333333,0.0,0.0,1,3,1,25
622,208332,36,5787.0,0,64517.496969696964,71210.13125,124,500.0,15349.254838709678,64087.07016129032,0.0,0.0,30,0.0,0.0,0.0,3740.0,5787.0,0.0,19,0,2,88884,80,26,6,2,5,46.7,8507,1.85,132,2674,0.0,0.0,1138.2608695652175,4.443478260869566,91.85217391304347,0.0,0.0,0.0,0.0,23707.252173913046,14304.289130434783,19387.59347826087,0.0,0.0,1,3,0,20
623,88608,12,7384.0,0,39076.941666666666,49035.65,134,900.0,11850.011940298507,51249.12985074627,0.0,0.0,1,0.0,0.0,0.0,0.0,7384.0,0.0,52,1,66,125832,151,41,2,3,5,48.3,8512,4.12,102,2103,0.0,0.0,0.0,46.15384615384615,88.29743589743589,0.0,0.0,0.0,0.0,0.0,22634.517948717952,23080.02564102564,0.0,0.0,1,3,0,50
624,31140,60,519.0,0,31728.788888888885,31846.600000000002,50,800.0,2532.05,28375.804,0.0,0.0,30,0.0,0.0,0.0,0.0,519.0,0.0,22,1,76,127369,31,32,13,2,7,51.2,8369,5.88,107,2807,0.0,0.0,0.0,5.475,67.74375,0.0,0.0,0.0,0.0,0.0,11684.1125,17548.06875,0.0,0.0,1,2,0,20
625,12792,12,1066.0,0,35994.759999999995,37036.89,78,900.0,2558.9641025641026,28534.93717948718,0.0,0.0,30,0.0,0.0,0.0,4112.0,1066.0,0.0,26,0,56,124605,11,42,14,1,8,46.0,8772,4.98,126,3158,0.0,0.0,1193.8064516129032,4.238709677419355,45.41290322580645,0.0,0.0,0.0,0.0,7684.667741935485,9149.441935483872,12055.78064516129,0.0,0.0,1,2,0,25
626,96984,36,2694.0,0,18242.263636363637,19824.9625,55,800.0,6375.069090909091,21298.78,0.0,0.0,30,0.0,1078.0,2570.0,10900.0,2693.7,0.0,27,1,8,112065,95,19,7,1,8,69.4,11277,1.44,127,4987,414.51612903225805,0.0,2109.6774193548385,2.3548387096774195,21.154838709677417,0.0,208.6451612903226,2100.2129032258063,0.0,3319.4612903225807,1830.6548387096775,5247.067741935484,0.0,5709.783870967742,1,2,0,25
627,64860,60,1081.0,0,45637.07352941176,48411.98666666667,132,200.0,3912.840151515152,44890.03333333333,0.0,0.0,30,0.0,671.0,815.0,1982.0,1081.0,0.0,20,0,38,85852,41,23,4,2,4,59.8,8965,8.23,104,2822,154.1891891891892,0.0,374.97297297297297,2.7621621621621624,42.648648648648646,0.0,126.94594594594595,7810.243243243243,0.0,9965.39054054054,8071.540540540541,9881.031081081082,0.0,7803.783783783784,1,3,0,20
628,331584,48,6908.0,0,45823.270000000004,41109.41428571429,101,400.0,9274.979207920793,42007.36633663366,0.0,0.0,30,0.0,0.0,0.0,0.0,6908.0,0.0,26,0,42,95907,87,25,5,2,7,59.1,8388,2.94,87,1668,0.0,0.0,0.0,6.4411764705882355,90.76176470588236,0.0,0.0,0.0,0.0,0.0,15336.473529411764,19869.83235294118,0.0,0.0,1,3,0,25
629,109344,12,9112.0,0,56412.795,60491.485714285714,93,1000.0,7501.674193548387,48376.25806451613,0.0,0.0,30,0.0,0.0,0.0,8928.0,9112.0,1.0,55,0,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,2830.829268292683,4.273170731707316,69.91463414634147,0.0,0.0,0.0,0.0,17084.91707317073,13657.424390243903,17281.21463414634,0.0,0.0,1,2,2,50
630,290820,60,4847.0,0,44868.1935483871,42756.47142857143,84,900.0,5449.588095238096,44617.08095238096,0.0,0.0,30,0.0,48.0,14.0,3318.0,4847.0,1.0,62,1,5,95616,65,30,4,1,6,51.4,9307,4.43,118,3040,2.3902439024390243,0.0,647.4146341463414,2.4926829268292683,49.44390243902439,0.0,9.365853658536585,6056.007317073171,0.0,10366.646341463415,7877.421951219512,11836.234146341463,0.0,10203.621951219513,1,2,1,50
631,58764,12,4897.0,0,44992.42857142857,50788.2,34,700.0,9266.1,32543.264705882353,0.0,0.0,30,0.0,0.0,0.0,0.0,4897.0,1.0,53,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,0.0,1.123076923076923,135.2923076923077,0.0,0.0,0.0,0.0,0.0,4516.0,27603.90769230769,0.0,0.0,1,2,1,50
632,280440,60,4674.0,0,36320.68936170213,32372.220833333336,106,1000.0,8138.691509433963,38619.102830188676,0.0,0.0,30,0.0,0.0,0.0,0.0,4674.0,0.0,47,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,0.0,6.4411764705882355,100.3029411764706,0.0,0.0,0.0,0.0,0.0,15819.467647058824,21776.894117647058,0.0,0.0,1,3,0,45
633,271260,60,4521.0,0,11693.352380952381,11586.725,73,700.0,4752.286301369863,14873.378082191783,0.0,6.0,30,0.0,0.0,0.0,6844.0,4521.0,0.0,28,1,37,114006,71,26,6,2,9,62.3,9065,5.39,123,4166,0.0,0.0,2012.9411764705883,4.294117647058823,27.849999999999998,0.0,0.0,0.0,0.0,1621.0294117647059,3766.323529411765,6562.226470588234,0.0,0.0,1,2,0,25
634,170700,60,2845.0,0,30753.56956521739,19528.088888888888,91,400.0,6021.058241758242,28620.397802197804,0.0,2.0,30,0.0,0.0,0.0,0.0,2845.0,0.0,28,1,53,107911,88,33,6,2,7,50.9,8240,3.56,99,1903,0.0,0.0,0.0,3.7542857142857144,73.14,0.0,0.0,0.0,0.0,0.0,6223.4914285714285,20315.125714285714,0.0,0.0,1,2,0,25
635,335184,48,6983.0,1,26587.921875,21393.346666666668,88,-6652.7,13247.831818181818,38710.01136363636,7.0,8.0,30,0.0,0.0,0.0,0.0,6983.3,0.0,21,0,67,106054,38,25,6,2,6,63.1,8110,6.55,109,3079,0.0,0.3235294117647059,0.0,3.4352941176470586,114.86470588235295,0.0,0.0,0.0,18.735294117647058,0.0,6197.294117647059,24467.991176470587,0.0,0.0,1,2,0,20
636,210744,36,5854.0,0,48436.492,48543.68333333333,39,200.0,15475.120512820511,51175.192307692305,0.0,0.0,30,0.0,0.0,0.0,9151.0,5854.2,0.0,21,1,64,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,0.0,0.0,2614.5714285714284,3.1285714285714286,94.63571428571429,0.0,0.0,0.0,0.0,19706.071428571428,8211.292857142858,22314.399999999998,0.0,0.0,1,2,0,20
637,86184,36,2394.0,0,28892.522727272728,26291.085714285717,84,300.0,5841.597619047619,28459.64523809524,0.0,0.0,7,0.0,0.0,0.0,4556.0,2394.5,0.0,31,1,17,74062,99,15,4,2,7,61.4,8114,2.62,119,1181,0.0,0.0,1285.025641025641,9.23076923076923,52.00512820512821,0.0,0.0,0.0,0.0,7146.197435897436,9574.917948717948,13605.58205128205,0.0,0.0,1,2,0,25
638,249792,48,5204.0,0,49690.21666666667,63134.311111111114,45,700.0,14423.168888888888,58128.03111111111,0.0,0.0,30,0.0,0.0,0.0,0.0,5204.2,1.0,34,1,55,157042,49,70,18,0,9,33.9,8743,2.43,111,3894,0.0,0.0,0.0,5.214285714285714,168.9,0.0,0.0,0.0,0.0,0.0,19626.428571428572,39208.52857142857,0.0,0.0,1,2,1,25
639,172272,24,7178.0,0,68042.168,71550.62727272727,55,300.0,17945.66,61146.523636363636,0.0,0.0,30,0.0,0.0,0.0,14456.0,7178.0,0.0,56,1,71,161227,5,35,11,4,10,69.7,8678,5.57,102,4595,0.0,0.0,3942.5454545454545,3.9818181818181815,106.89545454545454,0.0,0.0,0.0,0.0,11561.009090909092,16076.281818181817,26409.995454545457,0.0,0.0,1,2,0,50
640,437460,60,7291.0,0,42828.32916666667,41956.02857142857,53,900.0,17617.00566037736,48935.43584905661,0.0,0.0,30,0.0,7656.0,0.0,6778.0,7291.3,1.0,46,0,68,228848,15,40,18,2,6,57.2,9893,4.72,96,5887,0.0,0.0,1412.0833333333333,3.0416666666666665,72.09583333333333,0.0,1595.0,0.0,0.0,4792.516666666666,8070.433333333333,16633.554166666665,0.0,6204.599999999999,1,2,1,45
641,231168,48,4816.0,0,59212.166666666664,64494.177777777775,144,300.0,13155.383333333333,54598.83888888889,0.0,0.0,30,0.0,662.0,0.0,3743.0,4816.0,0.0,21,0,73,182027,17,49,12,2,7,56.4,8746,3.74,90,4433,0.0,0.0,877.265625,3.421875,66.6125,0.0,155.15625,0.0,0.0,9643.0984375,11155.2703125,14031.3578125,0.0,9969.7390625,1,3,2,20
642,125472,24,5228.0,0,38726.828571428574,38939.125,97,800.0,10944.51237113402,48989.18247422681,0.0,0.0,30,0.0,0.0,0.0,6376.0,5227.7,0.0,59,1,34,125236,28,11,1,4,5,87.7,9675,7.68,100,5190,0.0,0.0,1948.2222222222222,4.866666666666666,57.958333333333336,0.0,0.0,0.0,0.0,12061.427777777777,15257.716666666667,17824.31388888889,0.0,0.0,1,2,0,50
